,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
27,8.0,,CD1,,1.0,13.59,962.07,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-0.21213067116195236,-0.17409353046217013,-0.09267178019568263,-0.10014396379512873,,0.543845875879366
28,9.0,,CD1,,1.0,11.96,1051.82,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-0.2502579615165555,-0.06058506460589452,-0.2730359613526528,-0.10014396379512873,,0.5
29,10.0,,CD1,,2.0,13.67,1242.86,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,0.5286597812746552,0.18102671608695134,-0.08381955044564728,0.8228418776346288,,0.9422559275308782
30,1.0,,CD1,,4.0,10.0,1851.37,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,1.8001010867195562,0.9506204381839136,-0.48991559022851905,2.6688135604941436,,0.9333863522283414
31,2.0,,CD1,,4.0,7.98,1894.42,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,1.7027246603992032,1.0050665602464506,-0.7134343914169117,2.6688135604941436,,0.9331719683044241
32,3.0,,CD1,,2.0,20.66,2618.17,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,1.986387398501061,1.9204064172211535,0.6896440239636916,0.8228418776346288,,0.935602664771452
33,4.0,,CD1,,3.0,24.54,1747.73,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,2.123435817903911,0.8195450353834188,1.118977166840406,1.7458277190643865,,0.9378679811782273
34,5.0,,CD1,,1.0,15.21,1163.06,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,0.03913201593218058,0.08010219714176137,0.08658587224253336,-0.10014396379512873,,0.7857383100949406
35,6.0,,CD1,,2.0,26.46,3066.74,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,2.6866925287828827,2.487721097211678,1.3314306808412548,0.8228418776346288,,0.9363320530265304
36,7.0,,CD1,,2.0,9.56,2727.03,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,1.3574029801979264,2.058083649456409,-0.5386028538537134,0.8228418776346288,,0.9394899761570955
37,8.0,,CD1,,4.0,21.51,1262.28,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,2.1021731561565136,0.20558754513351274,0.7836989650578174,2.6688135604941436,,0.9375194370546819
38,9.0,,CD1,,1.0,15.81,809.48,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-0.18252113009711946,-0.3670768931920768,0.15297759536779845,-0.10014396379512873,,0.5771716933641163
39,10.0,,CD1,,3.0,17.91,2005.71,heavy pinprick,,,,,,,,,,,,,,,,CD1 female.csv,1.8896226802670142,1.1458170579082325,0.3853486263062264,1.7458277190643865,,0.9342251065675279
0,1.0,,C57,,0.0,3.95,50.6,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-2.0273021415774006,-1.3268463034317488,-1.1593654650749423,-1.0231298052248863,1.0,0.0856612458087246
1,2.0,,C57,,0.0,4.96,165.3,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.8784509482072222,-1.1817831164265695,-1.0476060644807463,-1.0231298052248863,1.0,0.07590056570896883
2,3.0,,C57,,0.0,9.55,380.55,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.426990710108431,-0.9095525061138859,-0.5397093825724678,-1.0231298052248863,1.0,0.07134534038583729
3,4.0,,C57,,0.0,7.38,580.0,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.4189514019920688,-0.6573044446650368,-0.7798261145421769,-1.0231298052248863,1.0,0.0714948989879992
4,5.0,,C57,,0.0,5.43,258.67,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.7797763774849373,-1.063696370387567,-0.9955992146992886,-1.0231298052248863,1.0,0.07229654856011666
5,6.0,,C57,,1.0,6.53,931.32,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-0.6857068583772321,-0.2129836176496964,-0.8738810556363024,-0.10014396379512873,1.0,0.16404197309064086
6,7.0,,C57,,0.0,5.76,442.89,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.623244654872108,-0.8307099683815157,-0.9590837669803927,-1.0231298052248863,1.0,0.06994295041485225
7,8.0,,C57,,0.0,5.5,30.56,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.943028859025102,-1.3521912578134732,-0.9878535136680076,-1.0231298052248863,1.0,0.07940659672896638
8,9.0,,C57,,0.0,6.59,959.5,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.1903763915165482,-0.17734385644824963,-0.8672418833237759,-1.0231298052248863,1.0,0.07940658798467891
9,10.0,,C57,,0.0,5.35,134.8,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.8759651234707777,-1.2203570240434656,-1.004451444449324,-1.0231298052248863,1.0,0.07578522153486124
10,1.0,,C57,,0.0,7.17,1092.51,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.0555290886593898,-0.009123677690107707,-0.8030632176360196,-1.0231298052248863,,0.08896486482768813
11,2.0,,C57,,1.0,10.04,886.99,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.4940959468159509,-0.26904857911386026,-0.48548947535350145,-0.10014396379512873,,0.26763719824248405
12,3.0,,C57,,0.5,10.01,941.47,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.7205654896880435,-0.20014672708210646,-0.48880906150976466,-0.5616368845100075,,0.15164463410039147
13,4.0,,C57,,0.0,7.59,593.57,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.395559689787014,-0.6401422175712244,-0.756589011448334,-1.0231298052248863,,0.07197270981405061
14,5.0,,C57,,0.0,8.82,852.58,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.126548030472972,-0.31256753521541397,-0.6204859790415405,-1.0231298052248863,,0.08331073756233087
15,6.0,,C57,,1.0,11.41,588.51,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.6260506563878311,-0.6465416920807816,-0.33389504088414595,-0.10014396379512873,,0.18932811704790273
16,7.0,,C57,,0.0,11.71,1084.28,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.7715821560801348,-0.019532309155257027,-0.3006991793215133,-1.0231298052248863,,0.13620242140613903
17,8.0,,C57,,0.0,3.78,291.49,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.8610404588410634,-1.0221883163552221,-1.1781764532937677,-1.0231298052248863,,0.07512121948904851
