,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
11,"Cage1, Animal 4",,C57,-1.296487258,0.0,4.93,878.0,0.6 vfh,Baseline,,,,,,,,,,,,-0.972575172,-0.917550257,-0.355162181,CCI injured paw.csv,-1.5605658743450568,-0.7149115020604325,-0.9634304529584562,-1.0204599858285308,,0.12983181482712738
12,"Cage2, Animal 0",,C57,-1.5660837969999999,0.0,6.45,357.38,0.6 vfh,Baseline,,,,,,,,,,,,-0.7696376429999999,-0.917550257,-1.034970601,CCI injured paw.csv,-1.8496055779003648,-1.4656064933693642,-0.7226660148110043,-1.0204599858285308,,0.1369311612921125
13,"Cage2, Animal 1",,C57,-0.7347532459999999,1.0,9.92,372.05,0.6 vfh,Baseline,,,,,,,,,,,,-0.307797752,0.069947777,-1.015819229,CCI injured paw.csv,-1.078381754044101,-1.444453453681104,-0.17302614614544026,-0.2662069528248342,,0.15445465628219807
14,"Cage2, Animal 3",,C57,-0.687644398,1.0,5.28,931.13,0.6 vfh,Baseline,,,,,,,,,,,,-0.9258511359999999,0.069947777,-0.28578633600000003,CCI injured paw.csv,-1.0418789916390805,-0.638302027034034,-0.9079912731218718,-0.2662069528248342,,0.15933520988426655
15,"Cage3, Animal 0",,C57,-0.410733481,1.0,8.27,978.4,0.6 vfh,Baseline,,,,,,,,,,,,-0.527603405,0.069947777,-0.22406233399999997,CCI injured paw.csv,-0.7307916362609216,-0.5701422324829735,-0.4343822796607662,-0.2662069528248342,,0.23142713712629373
16,"Cage3, Animal 3",,C57,-0.062770055,2.0,6.47,915.66,0.6 vfh,Baseline,,,,,,,,,,,,-0.767290774,1.057445812,-0.305983416,CCI injured paw.csv,-0.503023699820192,-0.6606086067189275,-0.7194980616774853,0.48804608017886253,,0.3319613291659495
17,"Cage3, Animal 4",,C57,-0.797091652,1.0,5.68,743.57,0.6 vfh,Baseline,,,,,,,,,,,,-0.8730732440000001,0.069947777,-0.5307018729999999,CCI injured paw.csv,-1.1594499798564466,-0.9087494792446736,-0.8446322104514898,-0.2662069528248342,,0.14560722242248558
18,"Cage1, Animal 1",,C57,-0.9166510370000001,0.0,9.22,922.0,1.4 vfh,Baseline,,,,,,,,,,,,-0.40036574799999997,-0.917550257,-0.297708065,CCI injured paw.csv,-1.1337823154593167,-0.6514668022456098,-0.2839045058186087,-1.0204599858285308,,0.14813142892862793
19,"Cage1, Animal 2",,C57,-1.70050895,0.0,4.4,399.05,1.4 vfh,Baseline,,,,,,,,,,,,-1.043381288,-0.917550257,-0.9805632940000001,CCI injured paw.csv,-2.002070255671211,-1.4055214787947357,-1.0473812109967122,-1.0204599858285308,,0.146388214321515
20,"Cage1, Animal 4",,C57,-1.058424005,0.0,4.48,1242.4,1.4 vfh,Baseline,,,,,,,,,,,,-1.033140403,-0.917550257,0.12066236300000001,CCI injured paw.csv,-1.302353724897642,-0.18947403359403703,-1.0347093984626359,-1.0204599858285308,,0.13551467743894918
21,"Cage2, Animal 0",,C57,-1.084829525,1.0,5.99,327.87,1.4 vfh,Baseline,,,,,,,,,,,,-0.8306562470000001,0.069947777,-1.073512737,CCI injured paw.csv,-1.4725306617497669,-1.5081576999951691,-0.7955289368819437,-0.2662069528248342,,0.13031641737880106
22,"Cage2, Animal 1",,C57,-1.049415156,0.0,8.49,823.95,1.4 vfh,Baseline,,,,,,,,,,,,-0.49748080299999997,-0.917550257,-0.42573934,CCI injured paw.csv,-1.2807616580680967,-0.792847548082959,-0.399534795192056,-1.0204599858285308,,0.1366556076892582
23,"Cage2, Animal 3",,C57,-0.650193144,2.0,5.6,229.59,1.4 vfh,Baseline,,,,,,,,,,,,-0.883047439,1.057445812,-1.201839987,CCI injured paw.csv,-1.1455449113975056,-1.6498700885815505,-0.8573040229855663,0.48804608017886253,,0.14694441986423656
24,"Cage3, Animal 0",,C57,0.251505792,2.0,7.37,1235.6,1.4 vfh,Baseline,,,,,,,,,,,,-0.64672036,1.057445812,0.11178309,CCI injured paw.csv,-0.1583812321612488,-0.199279123565419,-0.5769401706691257,0.48804608017886253,,0.5263097708662874
25,"Cage3, Animal 3",,C57,-1.680196365,0.0,3.88,481.95,1.4 vfh,Baseline,,,,,,,,,,,,-1.113027303,-0.917550257,-0.872314516,CCI injured paw.csv,-1.9813577196469923,-1.2859858966436264,-1.129747992468209,-1.0204599858285308,,0.1448322421919713
26,"Cage3, Animal 4",,C57,-0.729943531,1.0,6.95,696.13,1.4 vfh,Baseline,,,,,,,,,,,,-0.7031919040000001,0.069947777,-0.592650076,CCI injured paw.csv,-1.0827513738659442,-0.9771544010450189,-0.6434671864730268,-0.2662069528248342,,0.1539098939125322
27,"Cage1, Animal 1",,C57,-0.368875578,2.0,2.65,918.98,0.07 vfh,Week 1,,,,,,,,,,,,-1.276681439,1.057445812,-0.301658035,CCI injured paw.csv,-0.8481559306917197,-0.6558214157328999,-1.3245771101796335,0.48804608017886253,,0.1968999127456626
28,"Cage1, Animal 2",,C57,-1.659484051,0.0,3.98,498.57,0.07 vfh,Week 1,,,,,,,,,,,,-1.09951947,-0.917550257,-0.850616838,CCI injured paw.csv,-1.9586056545040016,-1.262021103213573,-1.1139082268006133,-1.0204599858285308,,0.14322671494217443
29,"Cage1, Animal 4",,C57,0.17082621,2.0,5.97,1279.24,0.07 vfh,Week 1,,,,,,,,,,,,-0.83420322,1.057445812,0.168764516,CCI injured paw.csv,-0.25003792708916306,-0.13635351674908106,-0.7986968900154628,0.48804608017886253,,0.4724682821370312
30,"Cage2, Animal 0",,C57,-0.708172439,1.0,6.56,766.37,0.07 vfh,Week 1,,,,,,,,,,,,-0.754676351,0.069947777,-0.5009301939999999,CCI injured paw.csv,-1.0605952129063305,-0.8758735893406293,-0.7052422725766494,-0.2662069528248342,,0.15675800423526937
31,"Cage2, Animal 1",,C57,-1.362873811,0.0,9.0,353.89,0.07 vfh,Week 1,,,,,,,,,,,,-0.42986162899999997,-0.917550257,-1.039535374,CCI injured paw.csv,-1.6202620885683077,-1.4706388116046762,-0.31875199028731893,-1.0204599858285308,,0.13022945275126058
32,"Cage2, Animal 3",,C57,-2.0650956519999997,0.0,2.77,89.85,0.07 vfh,Week 1,,,,,,,,,,,,-1.260360029,-0.917550257,-1.384309037,CCI injured paw.csv,-2.404370162003369,-1.8513646874934444,-1.3055693913785191,-1.0204599858285308,,0.19867847652499915
33,"Cage3, Animal 0",,C57,-1.407304979,0.0,7.07,502.15,0.07 vfh,Week 1,,,,,,,,,,,,-0.6877239009999999,-0.917550257,-0.845937853,CCI injured paw.csv,-1.674283689873595,-1.2568590117286396,-0.6244594676719122,-1.0204599858285308,,0.13106803276509474
34,"Cage3, Animal 2",,C57,-0.12608976800000002,2.0,11.7,271.6333,0.07 vfh,Week 1,,,,,,,,,,,,-0.07027057,1.057445812,-1.146940882,CCI injured paw.csv,-0.5555450755941977,-1.589246803405993,0.10892168273775968,0.48804608017886253,,0.3026426290786918
35,"Cage3, Animal 3",,C57,0.027221992999999996,2.0,7.61,912.43,0.07 vfh,Week 1,,,,,,,,,,,,-0.614717596,1.057445812,-0.310210864,CCI injured paw.csv,-0.4018646276798097,-0.6652660244553338,-0.5389247330668965,0.48804608017886253,,0.3842691235958954
36,"Cage3, Animal 4",,C57,-0.511289196,1.0,8.13,859.8,0.07 vfh,Week 1,,,,,,,,,,,,-0.545978325,0.069947777,-0.37892729299999994,CCI injured paw.csv,-0.8409167560297757,-0.7411545369838365,-0.45655795159539975,-0.2662069528248342,,0.1987456479736317
37,"Cage1, Animal 1",,C57,-1.3655612069999998,0.0,7.3311,529.0889,0.6 vfh,Week 1,,,,,,,,,,,,-0.6523475129999999,-0.917550257,-0.8107617009999999,CCI injured paw.csv,-1.6283891619079727,-1.2180151384595141,-0.5831018395138203,-1.0204599858285308,,0.13032685096272267
38,"Cage1, Animal 2",,C57,0.142268338,3.0,5.64,559.48,0.6 vfh,Week 1,,,,,,,,,,,,-0.8776869759999999,2.044943846,-0.771073442,CCI injured paw.csv,-0.42785387343491704,-1.1741934517199173,-0.850968116718528,1.2422991131825591,,0.37017379219480734
39,"Cage1, Animal 4",,C57,0.7813719720000001,2.0,7.69,1904.5,0.6 vfh,Week 1,,,,,,,,,,,,-0.6045967210000001,1.057445812,0.985216234,CCI injured paw.csv,0.41995828744247987,0.7652245061194655,-0.52625292053282,0.48804608017886253,,0.753448645806569
40,"Cage2, Animal 0",,C57,-0.9327929220000001,1.0,7.74,342.08,0.6 vfh,Week 1,,,,,,,,,,,,-0.597382765,0.069947777,-1.054959845,CCI injured paw.csv,-1.3015044744520445,-1.487667945804973,-0.5183330376990223,-0.2662069528248342,,0.13555724259451465
41,"Cage2, Animal 1",,C57,-1.5371909430000001,0.0,5.22,527.38,0.6 vfh,Week 1,,,,,,,,,,,,-0.933518465,-0.917550257,-0.812993141,CCI injured paw.csv,-1.8220339440182536,-1.220479244084822,-0.9174951325224292,-1.0204599858285308,,0.13567832116575854
42,"Cage2, Animal 3",,C57,-0.420173356,2.0,3.52,757.62,0.6 vfh,Week 1,,,,,,,,,,,,-1.160538074,1.057445812,-0.51235142,CCI injured paw.csv,-0.9014161425183607,-0.8884904330538043,-1.1867711488715529,0.48804608017886253,,0.18438015028104926
43,"Cage3, Animal 0",,C57,0.27230486800000003,2.0,10.94,880.99,0.6 vfh,Week 1,,,,,,,,,,,,-0.171052608,1.057445812,-0.351257913,CCI injured paw.csv,-0.12444083364808943,-0.7106001463230162,-0.01146053633596615,0.48804608017886253,,0.5456375072174388
44,"Cage3, Animal 2",,C57,0.9623629309999999,3.0,13.05,852.98,0.6 vfh,Week 1,,,,,,,,,,,,0.110718397,2.044943846,-0.38783921,CCI injured paw.csv,0.48789585224028176,-0.7509884654551339,0.32275851925029925,1.2422991131825591,,0.7658567794096564
45,"Cage3, Animal 4",,C57,0.562063827,2.0,13.94,943.8,0.6 vfh,Week 1,,,,,,,,,,,,0.22906195199999999,1.057445812,-0.269242162,CCI injured paw.csv,0.2003162441265065,-0.6200328373373568,0.4637324336918991,0.48804608017886253,,0.6945874151132296
46,"Cage1, Animal 1",,C57,-1.451111838,0.0,7.74,371.33,1.4 vfh,Week 1,,,,,,,,,,,,-0.597222751,-0.917550257,-1.0167550779999999,CCI injured paw.csv,-1.7206815366005168,-1.445491639678074,-0.5183330376990223,-1.0204599858285308,,0.1321464009512709
47,"Cage1, Animal 2",,C57,-1.188958931,1.0,3.52,454.92,1.4 vfh,Week 1,,,,,,,,,,,,-1.160658084,0.069947777,-0.9076139329999999,CCI injured paw.csv,-1.5931403690331434,-1.3249611292798684,-1.1867711488715529,-0.2662069528248342,,0.12997891671631612
48,"Cage1, Animal 4",,C57,0.43869592399999996,3.0,4.5,1074.65,1.4 vfh,Week 1,,,,,,,,,,,,-1.029553427,2.044943846,-0.098381455,CCI injured paw.csv,-0.10868519945181938,-0.4313569516380486,-1.0315414453291167,1.2422991131825591,,0.5544621899497635
49,"Cage2, Animal 0",,C57,0.328881705,1.0,9.24,1854.57,1.4 vfh,Week 1,,,,,,,,,,,,-0.397218809,0.069947777,0.920014953,CCI injured paw.csv,0.07691719423033493,0.6932291910795995,-0.2807365526850897,-0.2662069528248342,,0.6467434706963435
50,"Cage2, Animal 1",,C57,0.5407141360000001,2.0,16.95,593.31,1.4 vfh,Week 1,,,,,,,,,,,,0.630029918,1.057445812,-0.7269033709999999,CCI injured paw.csv,0.18664445726079087,-1.1254131291122933,0.9405093802865239,0.48804608017886253,,0.6898424284911394
51,"Cage2, Animal 3",,C57,-0.312138158,3.0,4.49,80.48,1.4 vfh,Week 1,,,,,,,,,,,,-1.031593603,2.044943846,-1.396544153,CCI injured paw.csv,-0.925857953822357,-1.8648755247040099,-1.0331254218958763,1.2422991131825591,,0.17923085974740102
52,"Cage3, Animal 0",,C57,1.100867243,3.0,14.7,860.25,1.4 vfh,Week 1,,,,,,,,,,,,0.330284028,2.044943846,-0.378339694,CCI injured paw.csv,0.644117727222445,-0.7405056707357303,0.5841146527656249,1.2422991131825591,,0.7863153588325755
53,"Cage3, Animal 2",,C57,1.400070524,3.0,10.25,1733.94,1.4 vfh,Week 1,,,,,,,,,,,,-0.263207234,2.044943846,0.7625031870000001,CCI injured paw.csv,0.9562325103261718,0.51928977883728,-0.12075491944237508,1.2422991131825591,,0.8032756121929171
54,"Cage3, Animal 3",,C57,-0.046699625,2.0,10.83,469.81,1.4 vfh,Week 1,,,,,,,,,,,,-0.18586722100000003,1.057445812,-0.888170415,CCI injured paw.csv,-0.4720565547260591,-1.3034908660925344,-0.02888427857032112,0.48804608017886253,,0.34722241262792364
55,"Cage3, Animal 4",,C57,0.494291461,2.0,12.08,1052.89,1.4 vfh,Week 1,,,,,,,,,,,,-0.018572771000000002,1.057445812,-0.126797739,CCI injured paw.csv,0.12050852285883014,-0.46273323954647,0.16911279227462273,0.48804608017886253,,0.6649405136859282
56,"Cage1, Animal 1",,C57,-0.886262274,1.0,8.21,354.25,0.07 vfh,Week 2,,,,,,,,,,,,-0.535724106,0.069947777,-1.0390685590000002,CCI injured paw.csv,-1.24871301336802,-1.4701197186061914,-0.4438861390613233,-0.2662069528248342,,0.13858376124187236
57,"Cage1, Animal 2",,C57,-0.660728665,1.0,7.84,692.87,0.07 vfh,Week 2,,,,,,,,,,,,-0.584888352,0.069947777,-0.596904684,CCI injured paw.csv,-1.0043825165050473,-0.981855076531299,-0.5024932720314268,-0.2662069528248342,,0.16499805008926274
58,"Cage2, Animal 0",,C57,-0.312009832,1.0,14.64,426.05,0.07 vfh,Week 2,,,,,,,,,,,,0.32279004699999997,0.069947777,-0.9453073590000001,CCI injured paw.csv,-0.6042309034,-1.366589503908367,0.5746107933650678,-0.2662069528248342,,0.28045215985077143
59,"Cage2, Animal 3",,C57,-0.8434465390000001,0.0,9.45,994.95,0.07 vfh,Week 2,,,,,,,,,,,,-0.37032315299999996,-0.917550257,-0.20245175199999998,CCI injured paw.csv,-1.0529424655085653,-0.5462783738026252,-0.24747304478313925,-1.0204599858285308,,0.15779240645092457
60,"Cage3, Animal 0",,C57,-0.07495657900000001,2.0,9.22,604.4,0.07 vfh,Week 2,,,,,,,,,,,,-0.400019051,1.057445812,-0.712422322,CCI injured paw.csv,-0.5081619471114942,-1.1094221809089664,-0.2839045058186087,0.48804608017886253,,0.32949595901722534
61,"Cage3, Animal 2",,C57,-0.092095715,2.0,8.47,662.1,0.07 vfh,Week 2,,,,,,,,,,,,-0.500121031,1.057445812,-0.6370790829999999,CCI injured paw.csv,-0.5290841786506452,-1.0262231086518012,-0.402702748325575,0.48804608017886253,,0.3154426496175879
62,"Cage3, Animal 3",,C57,-0.8830336759999999,1.0,6.72,517.6,0.07 vfh,Week 2,,,,,,,,,,,,-0.733701206,0.069947777,-0.825763624,CCI injured paw.csv,-1.250277560957214,-1.234581270543662,-0.6798986475084966,-0.2662069528248342,,0.1384828574479146
63,"Cage3, Animal 4",,C57,1.659428951,4.0,9.2,1473.75,0.07 vfh,Week 2,,,,,,,,,,,,-0.40340601,3.03244188,0.422753494,CCI injured paw.csv,1.090181102104239,0.14411531418230905,-0.287072458952128,1.9965521461862559,,0.8042737714013779
64,"Cage1, Animal 1",,C57,-0.21278024399999998,2.0,9.27,416.53,0.6 vfh,Week 2,,,,,,,,,,,,-0.393698505,1.057445812,-0.95773834,CCI injured paw.csv,-0.6578592771108164,-1.3803166298683014,-0.27598462298481113,0.48804608017886253,,0.25813696183164037
65,"Cage1, Animal 2",,C57,-0.579547585,1.0,8.5,729.07,0.6 vfh,Week 2,,,,,,,,,,,,-0.49594733700000004,0.069947777,-0.549629479,CCI injured paw.csv,-0.9145594083375074,-0.9296573916836494,-0.39795081862529647,-0.2662069528248342,,0.18156633577225142
66,"Cage1, Animal 4",,C57,-1.0043408409999999,1.0,8.37,180.26,0.6 vfh,Week 2,,,,,,,,,,,,-0.514095571,0.069947777,-1.266250622,CCI injured paw.csv,-1.3769973287293042,-1.7210002486239415,-0.4185425139931708,-0.2662069528248342,,0.13246152526635024
67,"Cage2, Animal 0",,C57,-0.5286977979999999,2.0,6.66,277.37,0.6 vfh,Week 2,,,,,,,,,,,,-0.741968587,1.057445812,-1.13945004,CCI injured paw.csv,-1.0097891242929196,-1.580974912282636,-0.6894025069090538,0.48804608017886253,,0.16413889320157082
68,"Cage2, Animal 1",,C57,-0.349459599,2.0,8.93,271.77,0.6 vfh,Week 2,,,,,,,,,,,,-0.43914243,1.057445812,-1.1467623820000001,CCI injured paw.csv,-0.8076755013373238,-1.5890496922590682,-0.3298398262546358,0.48804608017886253,,0.20768480678307435
69,"Cage3, Animal 0",,C57,-0.19359470399999998,2.0,6.45,744.2,0.6 vfh,Week 2,,,,,,,,,,,,-0.769837661,1.057445812,-0.529874925,CCI injured paw.csv,-0.6456219815877388,-0.9078410664973251,-0.7226660148110043,0.48804608017886253,,0.263029340507488
70,"Cage3, Animal 2",,C57,-1.221781471,0.0,9.11,529.4,0.6 vfh,Week 2,,,,,,,,,,,,-0.41540704700000003,-0.917550257,-0.8103554740000001,CCI injured paw.csv,-1.4661429489821545,-1.2175665555933233,-0.30132824805296393,-1.0204599858285308,,0.1304045178689692
71,"Cage3, Animal 3",,C57,-1.5898461609999999,0.0,6.34,337.68,0.6 vfh,Week 2,,,,,,,,,,,,-0.784332246,-0.917550257,-1.060705257,CCI injured paw.csv,-1.8757970968210116,-1.4940124157864552,-0.7400897570453595,-1.0204599858285308,,0.1382435907042113
72,"Cage3, Animal 4",,C57,-0.34834111799999995,2.0,5.33,658.92,0.6 vfh,Week 2,,,,,,,,,,,,-0.9191305559999999,1.057445812,-0.641231449,CCI injured paw.csv,-0.8176308404055503,-1.030808430138418,-0.900071390288074,0.48804608017886253,,0.20492659763068488
73,"Cage1, Animal 1",,C57,-0.9398323000000001,1.0,5.42,581.54,1.4 vfh,Week 2,,,,,,,,,,,,-0.9070361779999999,0.069947777,-0.74226856,CCI injured paw.csv,-1.3161607309895607,-1.1423845863127584,-0.8858156011872381,-0.2662069528248342,,0.13484848712804476
74,"Cage1, Animal 2",,C57,-0.970417793,1.0,8.56,204.93,1.4 vfh,Week 2,,,,,,,,,,,,-0.48880005299999996,0.069947777,-1.234041844,CCI injured paw.csv,-1.3394402103844707,-1.685427958977767,-0.3884469592247391,-0.2662069528248342,,0.13383237734163475
75,"Cage1, Animal 4",,C57,-1.533092416,0.0,8.38,194.5,1.4 vfh,Week 2,,,,,,,,,,,,-0.512455429,-0.917550257,-1.2476661740000001,CCI injured paw.csv,-1.8075877107208054,-1.7004672366838716,-0.416958537426411,-1.0204599858285308,,0.1350731929088671
76,"Cage2, Animal 0",,C57,0.9911109640000001,3.0,17.44,421.03,1.4 vfh,Week 2,,,,,,,,,,,,0.695755595,2.044943846,-0.9518623509999999,CCI injured paw.csv,0.5330074462888538,-1.37382796738724,1.0181242320577422,1.2422991131825591,,0.7728388059382223
77,"Cage2, Animal 1",,C57,1.7298921719999998,3.0,16.57,1494.59,1.4 vfh,Week 2,,,,,,,,,,,,0.579092185,2.044943846,0.449968465,CCI injured paw.csv,1.3352284152625005,0.1741650310946022,0.8803182707496611,1.2422991131825591,,0.801060957100689
78,"Cage2, Animal 3",,C57,0.5578421610000001,3.0,13.62,256.25,1.4 vfh,Week 2,,,,,,,,,,,,0.185671537,2.044943846,-1.167032325,CCI injured paw.csv,0.04985690443682615,-1.6114283681937511,0.41304518355559344,1.2422991131825591,,0.6376665997320272
79,"Cage3, Animal 0",,C57,0.289120555,2.0,10.6,939.37,1.4 vfh,Week 2,,,,,,,,,,,,-0.215949819,1.057445812,-0.275031056,CCI injured paw.csv,-0.10746919533694842,-0.6264205650687127,-0.06531573960579086,0.48804608017886253,,0.5551392119650697
80,"Cage3, Animal 2",,C57,-0.505649648,2.0,4.89,497.0,1.4 vfh,Week 2,,,,,,,,,,,,-0.9772689109999999,1.057445812,-0.8526625959999999,CCI injured paw.csv,-0.9906424961517852,-1.2642849254569655,-0.9697663592254944,0.48804608017886253,,0.16724845420472068
81,"Cage3, Animal 3",,C57,0.49354579,3.0,12.68,271.5889,1.4 vfh,Week 2,,,,,,,,,,,,0.060447388,2.044943846,-1.146998858,CCI injured paw.csv,-0.02314770268325035,-1.589310824875806,0.26415138628019574,1.2422991131825591,,0.6006242735766537
82,"Cage3, Animal 4",,C57,0.24172401300000002,3.0,8.67,367.38,1.4 vfh,Week 2,,,,,,,,,,,,-0.47443881200000004,2.044943846,-1.021914849,CCI injured paw.csv,-0.30965848694781,-1.45118724341145,-0.3710232169903841,1.2422991131825591,,0.4370774528335191
83,"Cage1, Animal 2",,C57,-0.181220248,2.0,6.91,711.11,0.07 vfh,Week 3,,,,,,,,,,,,-0.70823234,1.057445812,-0.5730797679999999,CCI injured paw.csv,-0.630901814597596,-0.9555543646080634,-0.649803092740065,0.48804608017886253,,0.2690711691953317
84,"Cage1, Animal 4",,C57,-0.28201078399999996,2.0,7.58,506.07,0.07 vfh,Week 3,,,,,,,,,,,,-0.619411334,1.057445812,-0.840819214,CCI injured paw.csv,-0.7382379066604643,-1.2512066657451373,-0.5436766627671751,0.48804608017886253,,0.22893335898700654
85,"Cage2, Animal 0",,C57,-0.23771565600000003,2.0,7.44,579.86,0.07 vfh,Week 3,,,,,,,,,,,,-0.638132951,1.057445812,-0.744466049,CCI injured paw.csv,-0.6904014389841173,-1.144807020305688,-0.5658523347018088,0.48804608017886253,,0.24570302405224562
86,"Cage2, Animal 1",,C57,-0.291709533,2.0,7.81,468.5,0.07 vfh,Week 3,,,,,,,,,,,,-0.588662012,1.057445812,-0.8898771940000001,CCI injured paw.csv,-0.748140375148528,-1.305379787837021,-0.5072452017317055,0.48804608017886253,,0.22568273098811018
87,"Cage2, Animal 3",,C57,-1.6417465,0.0,7.64,129.9107,0.07 vfh,Week 3,,,,,,,,,,,,-0.6114239779999999,-0.917550257,-1.331998762,CCI injured paw.csv,-1.9280048075471876,-1.7936001628145428,-0.5341728033666179,-1.0204599858285308,,0.14123216192837038
88,"Cage3, Animal 0",,C57,-1.623735023,0.0,5.87,343.54,0.07 vfh,Week 3,,,,,,,,,,,,-0.8475643740000001,-0.917550257,-1.053052499,CCI injured paw.csv,-1.9137850472150992,-1.4855627353111176,-0.8145366556830583,-1.0204599858285308,,0.14036752644790446
89,"Cage3, Animal 2",,C57,-0.03053428,2.0,7.09,891.82,0.07 vfh,Week 3,,,,,,,,,,,,-0.684403615,1.057445812,-0.337120675,CCI injured paw.csv,-0.4661388576852845,-0.6949840986185949,-0.6212915145383932,0.48804608017886253,,0.3502166869937504
90,"Cage3, Animal 3",,C57,-0.52266826,2.0,3.93,577.99,0.07 vfh,Week 3,,,,,,,,,,,,-1.106160043,1.057445812,-0.746905629,CCI injured paw.csv,-1.0115655900558966,-1.147503420047818,-1.1218281096344112,0.48804608017886253,,0.1638598001095298
91,"Cage3, Animal 4",,C57,-1.038844672,1.0,4.91,505.2,0.07 vfh,Week 3,,,,,,,,,,,,-0.9754554209999999,0.069947777,-0.8419552379999999,CCI injured paw.csv,-1.4252813898394086,-1.2524611404914756,-0.9665984060919752,-0.2662069528248342,,0.1311500666524719
92,"Cage1, Animal 1",,C57,1.49959724,3.0,17.2,1120.96,0.6 vfh,Week 3,,,,,,,,,,,,0.663966183,2.044943846,-0.03790708,CCI injured paw.csv,1.0858292049544283,-0.3645814050829478,0.9801087944555126,1.2422991131825591,,0.8042812062461803
93,"Cage1, Animal 2",,C57,0.10881036300000001,1.0,9.27,1559.8,0.6 vfh,Week 3,,,,,,,,,,,,-0.393618498,0.069947777,0.535115465,CCI injured paw.csv,-0.1623715040511024,0.26819296007016113,-0.27598462298481113,-0.2662069528248342,,0.5240107161514631
94,"Cage1, Animal 4",,C57,-1.102514369,1.0,6.8,218.2,0.6 vfh,Week 3,,,,,,,,,,,,-0.723353646,0.069947777,-1.216719298,CCI injured paw.csv,-1.488814598731925,-1.6662936142836147,-0.6672268349744201,-0.2662069528248342,,0.13012538809774177
95,"Cage2, Animal 0",,C57,-1.3005374570000001,1.0,5.53,91.41,0.6 vfh,Week 3,,,,,,,,,,,,-0.892421582,0.069947777,-1.3822752919999999,CCI injured paw.csv,-1.7085645451277363,-1.8491152845000094,-0.8683918589528831,-0.2662069528248342,,0.13183277626054624
96,"Cage2, Animal 1",,C57,-0.170554051,2.0,9.82,413.81,0.6 vfh,Week 3,,,,,,,,,,,,-0.320612193,1.057445812,-0.9612912240000001,CCI injured paw.csv,-0.6100082466803731,-1.3842386658568542,-0.18886591181303572,0.48804608017886253,,0.27793964596688964
97,"Cage2, Animal 3",,C57,-0.572861575,1.0,8.8,706.32,0.6 vfh,Week 3,,,,,,,,,,,,-0.456597271,0.069947777,-0.5793358679999999,CCI injured paw.csv,-0.9059195696027299,-0.9624611853379043,-0.35043152162250985,-0.2662069528248342,,0.18340412919156457
98,"Cage3, Animal 0",,C57,0.33752749,3.0,7.12,659.99,0.6 vfh,Week 3,,,,,,,,,,,,-0.680469942,2.044943846,-0.639837534,CCI injured paw.csv,-0.21055800072311412,-1.029265570392921,-0.6165395848381144,1.2422991131825591,,0.5
99,"Cage3, Animal 2",,C57,-0.932070379,1.0,5.3,605.08,0.6 vfh,Week 3,,,,,,,,,,,,-0.9235176009999999,0.069947777,-0.711534395,CCI injured paw.csv,-1.3077607211499889,-1.1084416719118282,-0.9048233199883527,-0.2662069528248342,,0.13524801909144576
100,"Cage3, Animal 3",,C57,-0.458526586,2.0,5.1,537.44,0.6 vfh,Week 3,,,,,,,,,,,,-0.949813206,1.057445812,-0.799860305,CCI injured paw.csv,-0.9383161908434143,-1.20597347862716,-0.9365028513235438,0.48804608017886253,,0.17674307833209218
101,"Cage3, Animal 4",,C57,-0.796121803,1.0,5.58,754.86,0.6 vfh,Week 3,,,,,,,,,,,,-0.885527653,0.069947777,-0.51595536,CCI injured paw.csv,-1.1592865717129068,-0.8924701460421886,-0.8604719761190853,-0.2662069528248342,,0.14562252950705037
102,"Cage1, Animal 1",,C57,1.0386395640000001,2.0,8.18,2192.65,1.4 vfh,Week 3,,,,,,,,,,,,-0.538564351,1.057445812,1.3614754059999998,CCI injured paw.csv,0.701164055658012,1.1807151936567648,-0.4486380687616021,0.48804608017886253,,0.7914475470116928
103,"Cage1, Animal 2",,C57,0.12400928,1.0,12.02,1285.53,1.4 vfh,Week 3,,,,,,,,,,,,-0.027186848,0.069947777,0.176984372,CCI injured paw.csv,-0.1371391545359284,-0.12728380852555304,0.15960893287406536,-0.2662069528248342,,0.5384556713935339
104,"Cage1, Animal 4",,C57,-0.5161165560000001,2.0,5.28,441.29,1.4 vfh,Week 3,,,,,,,,,,,,-0.9252110809999999,1.057445812,-0.9254073420000001,CCI injured paw.csv,-1.0008688173817937,-1.3446145669725058,-0.9079912731218718,0.48804608017886253,,0.1655643329208913
105,"Cage2, Animal 0",,C57,-1.332487771,1.0,5.27,76.66,1.4 vfh,Week 3,,,,,,,,,,,,-0.9268112190000001,0.069947777,-1.4015262990000001,CCI injured paw.csv,-1.744351222250095,-1.870383678187933,-0.9095752496886315,-0.2662069528248342,,0.13282484914463485
106,"Cage2, Animal 1",,C57,0.33932698299999997,1.0,12.77,1491.1,1.4 vfh,Week 3,,,,,,,,,,,,0.07238175200000001,0.069947777,0.445408697,CCI injured paw.csv,0.09994060663936842,0.16913271285929013,0.27840717538103166,-0.2662069528248342,,0.6565311401883019
